ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
1341,3389,2,2026-02-03,1,457,98,792,44,6221,1,0
1342,3389,1,2026-01-28,1,457,98,758,43,6222,1,0
1343,3390,1,2026-02-15,1,453,69,448,31,6223,1,0
1344,3395,2,2026-06-28,1,443,7,572,1,6230,1,0
1345,3395,1,2026-06-12,1,443,7,625,1,6231,1,0
1346,3400,2,2026-03-13,1,452,59,660,30,6238,1,0
1347,3401,1,2025-12-21,1,454,73,594,36,6239,1,0
1348,3401,2,2025-12-07,1,454,73,92,36,6240,1,0
1349,3401,2,2025-12-27,1,454,73,803,36,6241,1,0
1350,3403,1,2026-01-03,1,457,91,353,44,6244,1,0
1351,3403,2,2026-03-11,1,457,91,971,44,6245,1,0
1352,3403,1,2026-02-26,1,457,91,912,44,6246,1,0
1353,3403,2,2026-02-14,1,457,91,787,45,6248,1,0
1354,3406,1,2026-06-15,1,451,50,927,26,6252,1,0
1355,3406,1,2026-06-03,1,451,50,81,25,6254,1,0
1356,3409,1,2026-07-02,1,451,52,313,25,6258,1,0
1357,3409,1,2026-07-16,1,451,52,429,25,6259,1,0
1358,3412,1,2026-04-08,1,451,55,1072,25,6270,1,0
1359,3413,2,2026-01-29,1,447,28,319,13,6271,1,0
1360,3414,2,2025-07-11,1,444,12,389,4,6272,1,0
1361,3423,2,2026-04-28,1,451,54,655,27,6289,1,0
1362,3423,1,2026-06-14,1,451,54,516,27,6291,1,0
1363,3424,2,2025-08-08,1,451,50,638,27,6292,1,0
1364,3424,1,2025-09-02,1,451,50,149,26,6293,1,0
1365,3429,1,2026-04-04,1,451,53,397,27,6302,1,0
1366,3429,2,2026-05-19,1,451,53,350,27,6303,1,0
1367,3430,2,2025-07-25,1,451,48,360,26,6304,1,0
1368,3430,2,2025-07-18,1,451,48,1008,26,6305,1,0
1369,3432,2,2025-06-04,1,447,29,1054,14,6310,1,0
1370,3432,1,2025-03-25,1,447,29,988,13,6312,1,0
1371,3441,1,2026-08-05,1,456,89,36,42,6332,1,0
1372,3454,1,2025-03-28,1,446,24,753,12,6357,1,0
1373,3455,1,2026-05-28,1,446,21,210,11,6359,1,0
1374,3455,2,2026-06-02,1,446,21,1164,12,6360,1,0
1375,3455,2,2026-08-12,1,446,21,473,12,6361,1,0
1376,3457,2,2026-01-31,1,446,18,227,11,6367,1,0
1377,3457,1,2026-02-18,1,446,18,1095,11,6370,1,0
1378,3458,1,2025-08-25,1,456,89,808,40,6373,1,0
1379,3458,1,2025-09-19,1,456,89,1166,40,6374,1,0
1380,3459,2,2025-05-30,1,453,68,1045,31,6375,1,0
1381,3463,2,2026-05-30,1,446,20,925,12,6381,1,0
1382,3463,1,2026-07-16,1,446,20,121,12,6382,1,0
1383,3463,2,2026-07-13,1,446,20,1001,12,6383,1,0
1384,3469,1,2025-07-14,1,444,10,462,5,6394,1,0
1385,3470,1,2025-10-11,1,448,37,1119,17,6395,1,0
1386,3474,1,2025-04-25,1,448,37,138,18,6403,1,0
1387,3474,1,2025-02-26,1,448,37,123,18,6404,1,0
1388,3474,2,2025-03-29,1,448,37,615,18,6405,1,0
1389,3475,2,2025-11-24,1,455,84,386,37,6406,1,0
1390,3476,1,2026-05-26,1,452,57,679,29,6407,1,0
1391,3478,2,2025-02-01,1,451,48,94,26,6412,1,0
1392,3480,2,2025-02-14,1,443,9,372,3,6414,1,0
1393,3480,2,2025-02-22,1,443,9,449,3,6415,1,0
1394,3482,1,2026-02-28,1,451,52,944,26,6423,1,0
1395,3482,2,2026-03-01,1,451,52,1178,26,6424,1,0
1396,3485,1,2025-07-09,1,443,6,71,2,6430,1,0
1397,3485,1,2025-08-11,1,443,6,52,2,6432,1,0
1398,3488,1,2026-01-23,1,457,97,907,43,6436,1,0
1399,3488,2,2026-01-02,1,457,97,258,43,6437,1,0
1400,3490,2,2026-03-03,1,446,23,816,12,6439,1,0
1401,3491,1,2026-06-28,1,443,2,1092,1,6440,1,0
1402,3496,2,2025-01-30,1,443,3,224,3,6449,1,0
1403,3501,1,2026-07-02,1,444,10,153,4,6455,1,0
1404,3501,2,2026-07-17,1,444,10,180,4,6456,1,0
1405,3501,1,2026-06-28,1,444,10,710,4,6458,1,0
1406,3501,1,2026-06-20,1,444,10,478,4,6459,1,0
1407,3501,2,2026-05-30,1,444,10,364,4,6460,1,0
1408,3505,2,2026-06-17,1,457,97,949,45,6465,1,0
1409,3505,2,2026-04-27,1,457,97,531,45,6468,1,0
1410,3509,1,2025-07-29,1,455,80,587,38,6474,1,0
1411,3513,2,2026-02-23,1,451,54,770,27,6479,1,0
1412,3513,1,2026-01-28,1,451,54,515,27,6480,1,0
1413,3514,1,2026-05-04,1,451,56,258,26,6481,1,0
1414,3517,2,2026-05-14,1,450,47,895,24,6486,1,0
1415,3520,1,2025-04-15,1,445,16,633,9,6489,1,0
1416,3523,2,2025-04-01,1,456,89,1097,41,6494,1,0
1417,3523,2,2025-04-24,1,456,89,957,40,6495,1,0
1418,3527,1,2025-09-28,1,449,39,61,21,6503,1,0
1419,3530,2,2025-12-15,1,455,86,562,38,6515,1,0
1420,3531,2,2025-12-23,1,454,78,79,35,6516,1,0
1421,3536,2,2026-02-14,1,455,85,371,38,6523,1,0
1422,3537,2,2026-06-28,1,454,75,305,35,6525,1,0
1423,3537,2,2026-07-16,1,454,75,541,35,6526,1,0
1424,3539,1,2026-03-30,1,452,58,121,30,6528,1,0
1425,3545,2,2026-04-20,1,452,57,39,30,6539,1,0
1426,3546,2,2025-06-16,1,453,63,972,31,6540,1,0
1427,3548,1,2025-03-26,1,455,84,563,38,6542,1,0
1428,3548,2,2025-03-13,1,455,84,386,38,6543,1,0
1429,3548,2,2025-04-04,1,455,84,953,38,6544,1,0
1430,3548,1,2025-04-09,1,455,84,570,38,6545,1,0
1431,3549,2,2026-03-13,1,446,26,790,10,6547,1,0
1432,3549,1,2026-03-02,1,446,26,375,10,6548,1,0
1433,3550,2,2026-09-19,1,445,16,852,8,6550,1,0
1434,3552,2,2025-05-26,1,457,93,875,45,6552,1,0
1435,3553,2,2025-04-10,1,451,51,320,26,6553,1,0
1436,3553,2,2025-02-18,1,451,51,268,26,6554,1,0
1437,3557,2,2025-10-02,1,448,36,260,18,6559,1,0
1438,3557,2,2025-08-14,1,448,36,334,18,6560,1,0
1439,3558,2,2026-01-15,1,451,56,407,26,6562,1,0
1440,3558,1,2026-01-03,1,451,56,247,26,6563,1,0
1441,3562,1,2026-09-10,1,443,9,504,1,6568,1,0
1442,3563,2,2025-03-04,1,443,8,998,2,6569,1,0
1443,3566,1,2026-08-06,1,455,83,84,38,6572,1,0
1444,3570,1,2026-02-07,1,445,15,46,7,6576,1,0
1445,3570,1,2026-01-19,1,445,15,987,7,6578,1,0
1446,3570,2,2025-12-13,1,445,15,1182,7,6579,1,0
1447,3571,2,2025-03-29,1,451,53,169,27,6581,1,0
1448,3571,1,2025-02-25,1,451,53,982,27,6582,1,0
1449,3571,1,2025-02-27,1,451,53,1072,27,6583,1,0
1450,3571,2,2025-03-16,1,451,53,174,27,6584,1,0
1451,3571,2,2025-03-10,1,451,53,549,27,6585,1,0
1452,3574,2,2025-06-21,1,444,12,742,4,6589,1,0
1453,3574,1,2025-06-05,1,444,12,1191,4,6590,1,0
1454,3576,2,2025-10-26,1,446,19,187,12,6594,1,0
1455,3583,2,2025-11-03,1,444,11,1097,5,6608,1,0
1456,3587,2,2025-07-03,1,453,68,879,32,6614,1,0
1457,3587,2,2025-06-19,1,453,68,503,32,6615,1,0
1458,3590,2,2026-04-24,1,454,75,990,36,6620,1,0
1459,3595,2,2026-07-31,1,450,45,325,22,6627,1,0
1460,3595,1,2026-06-04,1,450,45,99,22,6628,1,0
1461,3595,1,2026-05-26,1,450,45,784,22,6629,1,0
1462,3595,2,2026-05-18,1,450,45,1133,22,6630,1,0
1463,3595,2,2026-06-12,1,450,45,464,22,6632,1,0
1464,3595,2,2026-07-12,1,450,45,1101,22,6633,1,0
1465,3597,1,2026-04-23,1,454,70,820,35,6635,1,0
1466,3597,2,2026-03-17,1,454,70,108,35,6636,1,0
1467,3598,2,2026-04-04,1,447,32,5,14,6637,1,0
1468,3600,1,2026-01-06,1,453,67,289,31,6641,1,0
1469,3607,2,2026-01-02,1,455,86,937,37,6655,1,0
1470,3609,1,2025-12-24,1,453,67,295,31,6657,1,0
1471,3609,1,2025-11-05,1,453,67,930,33,6658,1,0
1472,3609,2,2025-12-09,1,453,67,923,33,6659,1,0
1473,3611,1,2026-02-24,1,450,43,854,22,6662,1,0
1474,3611,1,2026-03-28,1,450,43,229,22,6663,1,0
1475,3611,1,2026-01-24,1,450,43,478,22,6664,1,0
1476,3613,2,2025-12-29,1,454,72,215,36,6666,1,0
1477,3615,2,2026-01-10,1,448,34,624,17,6670,1,0
1478,3617,2,2026-07-20,1,457,98,890,45,6672,1,0
1479,3622,1,2026-03-15,1,455,83,990,37,6680,1,0
1480,3623,1,2025-01-20,1,445,17,762,8,6681,1,0
1481,3629,2,2025-07-03,1,443,9,595,1,6703,1,0
1482,3631,1,2025-08-31,1,448,34,988,18,6712,1,0
1483,3637,1,2025-03-29,1,449,42,1083,19,6729,1,0
1484,3639,1,2026-06-04,1,454,74,737,35,6732,1,0
1485,3640,2,2025-11-16,1,449,40,456,20,6733,1,0
1486,3646,2,2025-05-11,1,451,50,908,27,6740,1,0
1487,3659,2,2025-01-13,1,454,75,233,34,6764,1,0
1488,3661,1,2025-04-01,1,443,6,526,3,6766,1,0
1489,3664,1,2025-08-23,1,447,30,257,14,6770,1,0
1490,3664,2,2025-09-16,1,447,30,1016,15,6771,1,0
1491,3668,1,2025-09-01,1,454,76,560,34,6777,1,0
1492,3672,2,2025-12-16,1,450,46,545,23,6783,1,0
1493,3672,1,2025-10-15,1,450,46,119,22,6787,1,0
1494,3672,1,2025-10-26,1,450,46,94,23,6788,1,0
1495,3673,1,2026-03-01,1,445,17,14,7,6791,1,0
1496,3683,1,2025-04-20,1,443,1,130,2,6806,1,0
1497,3696,2,2025-09-04,1,443,9,121,2,6835,1,0
1498,3701,2,2026-08-12,1,451,55,749,27,6844,1,0
1499,3706,1,2025-07-08,1,448,37,488,18,6856,1,0
1500,3707,1,2025-08-13,1,447,28,1010,13,6857,1,0
1501,3707,2,2025-09-05,1,447,28,41,13,6858,1,0
1502,3707,2,2025-07-28,1,447,28,475,13,6859,1,0
1503,3709,2,2026-02-14,1,446,21,1073,12,6862,1,0
1504,3709,2,2026-03-11,1,446,21,873,12,6863,1,0
1505,3710,2,2025-04-19,1,451,55,588,25,6864,1,0
1506,3717,1,2026-01-30,1,451,53,856,26,6874,1,0
1507,3719,1,2026-04-10,1,453,67,209,32,6876,1,0
1508,3719,2,2026-03-21,1,453,67,277,32,6880,1,0
1509,3719,2,2026-05-22,1,453,67,835,33,6881,1,0
1510,3724,2,2025-07-23,1,448,36,706,16,6890,1,0
1511,3733,1,2026-02-18,1,457,93,489,45,6904,1,0
1512,3743,2,2025-04-15,1,455,81,276,39,6917,1,0
1513,3745,1,2026-05-10,1,447,30,135,14,6920,1,0
1514,3745,1,2026-06-27,1,447,30,1140,14,6922,1,0
1515,3745,1,2026-06-25,1,447,30,729,14,6923,1,0
1516,3745,1,2026-06-30,1,447,30,247,14,6924,1,0
1517,3745,1,2026-07-01,1,447,30,402,14,6926,1,0
1518,3747,1,2026-05-08,1,456,88,321,40,6931,1,0
1519,3749,1,2026-07-27,1,457,93,805,45,6934,1,0
1520,3749,1,2026-07-14,1,457,93,1147,45,6935,1,0
1521,3750,1,2026-02-11,1,454,74,610,36,6936,1,0
1522,3750,2,2026-02-24,1,454,74,1094,36,6937,1,0
1523,3751,2,2026-04-05,1,451,52,997,27,6938,1,0
1524,3751,2,2026-05-11,1,451,52,852,27,6939,1,0
1525,3751,1,2026-05-17,1,451,52,525,27,6941,1,0
1526,3751,2,2026-04-17,1,451,52,347,25,6942,1,0
1527,3751,2,2026-03-02,1,451,52,361,25,6944,1,0
1528,3752,2,2026-06-12,1,455,86,323,37,6945,1,0
1529,3756,2,2026-01-23,1,451,54,833,25,6949,1,0
1530,3762,1,2026-02-17,1,454,76,666,35,6960,1,0
1531,3765,1,2026-01-10,1,457,91,825,45,6966,1,0
1532,3770,2,2025-10-14,1,446,22,702,12,6972,1,0
1533,3774,2,2026-08-20,1,449,40,643,21,6978,1,0
1534,3776,2,2026-01-09,1,443,1,803,1,6980,1,0
1535,3776,1,2026-01-25,1,443,1,1151,3,6981,1,0
1536,3779,2,2025-12-13,1,445,15,1127,8,6984,1,0
1537,3779,1,2026-02-06,1,445,15,715,8,6986,1,0
1538,3786,1,2025-05-16,1,454,73,873,36,7004,1,0
1539,3792,2,2026-07-20,1,453,61,895,32,7017,1,0
1540,3792,2,2026-04-25,1,453,61,936,32,7018,1,0
1541,3793,2,2026-01-08,1,455,85,163,38,7019,1,0
1542,3796,2,2026-01-12,1,457,95,206,44,7023,1,0
1543,3801,1,2026-06-26,1,446,25,505,12,7032,1,0
1544,3801,2,2026-07-18,1,446,25,508,11,7033,1,0
1545,3806,2,2026-03-21,1,446,25,889,12,7046,1,0
1546,3807,2,2026-04-02,1,447,27,78,13,7048,1,0
1547,3809,1,2025-04-12,1,456,90,239,41,7051,1,0
1548,3809,2,2025-03-06,1,456,90,198,40,7052,1,0
1549,3815,1,2025-06-15,1,446,25,860,12,7059,1,0
1550,3819,2,2026-07-12,1,453,66,677,33,7066,1,0
1551,3819,2,2026-07-02,1,453,66,935,33,7067,1,0
1552,3822,2,2025-09-14,1,451,55,261,25,7071,1,0
1553,3824,2,2026-08-07,1,457,92,584,45,7076,1,0
1554,3824,2,2026-08-03,1,457,92,564,45,7077,1,0
1555,3825,1,2025-10-17,1,455,84,140,39,7078,1,0
1556,3827,1,2025-06-05,1,446,20,784,12,7082,1,0
1557,3827,2,2025-08-14,1,446,20,241,12,7083,1,0
1558,3830,1,2026-07-30,1,444,12,1199,4,7086,1,0
1559,3833,2,2025-06-08,1,451,53,779,27,7090,1,0
1560,3843,1,2026-03-17,1,451,52,520,26,7104,1,0
1561,3843,2,2026-05-14,1,451,52,1023,26,7105,1,0
1562,3848,2,2025-08-29,1,445,14,546,9,7114,1,0
1563,3849,2,2025-06-30,1,451,54,497,26,7115,1,0
1564,3850,2,2026-06-15,1,454,76,380,35,7116,1,0
1565,3850,2,2026-07-29,1,454,76,547,35,7117,1,0
1566,3850,1,2026-07-10,1,454,76,1187,35,7118,1,0
1567,3857,1,2025-07-16,1,453,61,448,31,7130,1,0
1568,3858,2,2025-04-19,1,449,39,791,19,7131,1,0
1569,3858,2,2025-06-05,1,449,39,1084,19,7132,1,0
1570,3865,1,2026-02-11,1,446,19,811,10,7146,1,0
1571,3866,2,2026-04-16,1,449,38,934,21,7147,1,0
1572,3875,1,2025-06-21,1,455,82,799,39,7158,1,0
1573,3878,2,2025-07-13,1,443,2,908,2,7163,1,0
1574,3882,2,2025-12-19,1,447,27,1185,14,7169,1,0
1575,3885,2,2026-06-26,1,457,92,444,45,7175,1,0
1576,3886,1,2026-08-15,1,454,77,434,36,7176,1,0
1577,3886,1,2026-08-24,1,454,77,250,36,7177,1,0
1578,3893,2,2025-05-03,1,446,20,1162,11,7187,1,0
1579,3896,1,2025-04-14,1,445,15,713,8,7192,1,0
1580,3896,1,2025-02-16,1,445,15,988,8,7193,1,0
1581,3897,2,2026-07-14,1,455,82,592,38,7194,1,0
1582,3900,2,2025-10-26,1,451,50,964,26,7199,1,0
1583,3900,1,2025-10-06,1,451,50,443,26,7200,1,0
1584,3908,1,2026-08-11,1,451,51,298,25,7209,1,0
1585,3913,1,2026-03-11,1,449,38,162,19,7216,1,0
1586,3914,2,2025-06-30,1,457,94,817,45,7218,1,0
1587,3915,1,2026-07-22,1,449,41,888,21,7219,1,0
1588,3930,1,2026-05-03,1,457,95,1031,45,7252,1,0
1589,3931,2,2025-07-17,1,448,33,355,18,7253,1,0
1590,3933,1,2025-09-12,1,450,44,634,22,7255,1,0
1591,3934,2,2026-02-06,1,449,39,256,19,7256,1,0
1592,3939,2,2025-08-03,1,447,30,303,15,7264,1,0
1593,3941,1,2025-05-03,1,448,33,33,16,7267,1,0
1594,3941,2,2025-03-23,1,448,33,36,16,7268,1,0
1595,3942,1,2025-11-13,1,454,78,480,35,7269,1,0
1596,3943,2,2026-03-12,1,446,19,618,11,7271,1,0
1597,3943,2,2026-05-15,1,446,19,799,11,7272,1,0
1598,3946,1,2026-03-20,1,446,18,825,11,7276,1,0
1599,3947,1,2025-06-06,1,456,88,829,42,7277,1,0
1600,3950,2,2026-06-20,1,454,74,1145,35,7283,1,0
1601,3950,1,2026-06-07,1,454,74,1,35,7284,1,0
1602,3958,1,2026-05-24,1,445,17,311,7,7299,1,0
1603,3959,1,2025-12-15,1,443,4,1154,2,7302,1,0
1604,3959,2,2025-11-27,1,443,4,551,2,7303,1,0
1605,3961,2,2026-03-02,1,457,98,424,44,7308,1,0
1606,3961,2,2026-01-21,1,457,98,1056,45,7309,1,0
1607,3966,1,2026-05-23,1,447,31,813,14,7316,1,0
1608,3971,1,2025-08-20,1,450,44,529,22,7325,1,0
1609,3971,2,2025-08-29,1,450,44,300,22,7326,1,0
1610,3971,2,2025-08-29,1,450,44,208,22,7327,1,0
1611,3971,1,2025-08-01,1,450,44,499,22,7328,1,0
1612,3971,2,2025-08-05,1,450,44,188,22,7329,1,0
1613,3974,1,2025-10-22,1,451,53,155,25,7336,1,0
1614,3974,1,2025-08-19,1,451,53,631,25,7337,1,0
1615,3974,2,2025-10-01,1,451,53,864,25,7338,1,0
1616,3979,2,2026-01-19,1,454,73,657,35,7345,1,0
1617,3982,1,2025-07-17,1,453,64,1040,32,7352,1,0
1618,3982,2,2025-06-20,1,453,64,776,32,7353,1,0
1619,3985,1,2025-11-20,1,457,95,202,44,7361,1,0
1620,3988,1,2025-07-20,1,452,59,219,29,7364,1,0
1621,3990,2,2025-05-24,1,454,77,385,35,7366,1,0
1622,4000,1,2025-05-11,1,453,69,700,32,7385,1,0
1623,4002,1,2026-07-30,1,446,18,991,11,7387,1,0
1624,4003,1,2025-06-19,1,448,33,660,18,7388,1,0
1625,4009,2,2025-12-18,1,454,72,432,36,7399,1,0
1626,4010,2,2026-03-30,1,454,78,233,34,7400,1,0
1627,4010,2,2026-05-21,1,454,78,1197,34,7401,1,0
1628,4010,1,2026-04-06,1,454,78,608,34,7402,1,0
1629,4011,1,2026-06-05,1,446,22,573,10,7403,1,0
1630,4011,2,2026-07-11,1,446,22,90,10,7404,1,0
1631,4011,2,2026-07-24,1,446,22,1034,10,7405,1,0
1632,4011,2,2026-08-01,1,446,22,51,10,7406,1,0
1633,4011,2,2026-06-11,1,446,22,331,10,7408,1,0
1634,4011,1,2026-05-08,1,446,22,394,10,7409,1,0
1635,4012,1,2025-11-29,1,443,6,303,3,7410,1,0
1636,4014,1,2025-11-19,1,446,21,1096,11,7412,1,0
1637,4018,1,2026-01-03,1,453,67,67,31,7419,1,0
1638,4019,2,2026-04-10,1,448,36,1118,16,7420,1,0
1639,4020,1,2025-10-24,1,453,64,1096,32,7421,1,0
1640,4021,1,2025-08-13,1,454,73,1092,35,7424,1,0
1641,4021,1,2025-06-18,1,454,73,193,35,7425,1,0
1642,4028,2,2026-08-13,1,454,73,902,36,7441,1,0
1643,4032,1,2026-02-11,1,457,94,1177,44,7445,1,0
1644,4039,1,2025-08-09,1,448,36,919,16,7455,1,0
1645,4040,1,2025-05-24,1,446,26,1078,11,7457,1,0
1646,4044,1,2025-06-28,1,446,20,292,11,7464,1,0
1647,4044,2,2025-07-08,1,446,20,592,11,7465,1,0
1648,4045,1,2025-10-25,1,446,20,1114,10,7466,1,0
1649,4045,2,2025-09-22,1,446,20,516,10,7467,1,0
1650,4049,1,2026-06-12,1,446,21,300,11,7477,1,0
1651,4052,2,2026-04-19,1,447,32,108,14,7483,1,0
1652,4053,1,2025-12-25,1,455,85,1173,39,7487,1,0
1653,4054,1,2025-06-14,1,457,95,134,44,7488,1,0
1654,4055,2,2026-04-18,1,447,32,300,13,7490,1,0
1655,4057,1,2025-09-18,1,443,1,439,2,7494,1,0
1656,4057,1,2025-08-15,1,443,1,734,2,7496,1,0
1657,4060,1,2026-02-10,1,449,39,609,19,7499,1,0
1658,4062,1,2026-06-23,1,443,1,357,1,7503,1,0
1659,4065,2,2025-02-19,1,448,37,1012,16,7511,1,0
1660,4069,2,2026-03-16,1,449,39,530,21,7524,1,0
1661,4069,2,2026-01-06,1,449,39,639,21,7525,1,0
1662,4069,2,2026-02-03,1,449,39,1193,21,7526,1,0
1663,4069,2,2026-03-14,1,449,39,776,21,7527,1,0
1664,4071,1,2026-06-10,1,446,24,7,10,7529,1,0
1665,4071,1,2026-05-02,1,446,24,1156,10,7532,1,0
1666,4071,2,2026-05-15,1,446,24,729,10,7533,1,0
1667,4073,2,2026-04-05,1,451,54,323,26,7536,1,0
1668,4074,1,2025-06-10,1,451,50,208,25,7537,1,0
1669,4074,1,2025-07-06,1,451,50,499,27,7539,1,0
1670,4075,2,2026-03-17,1,452,58,41,30,7541,1,0
1671,4079,1,2025-06-07,1,450,46,241,22,7545,1,0
1672,4079,2,2025-07-02,1,450,46,29,22,7546,1,0
1673,4079,1,2025-06-06,1,450,46,263,22,7547,1,0
1674,4095,2,2026-04-13,1,443,7,301,3,7573,1,0
1675,4098,2,2026-05-06,1,452,59,250,29,7580,1,0
1676,4104,1,2026-07-22,1,453,69,551,32,7589,1,0
1677,4118,1,2025-06-07,1,443,7,1166,2,7612,1,0
1678,4125,2,2025-10-17,1,446,25,106,10,7627,1,0
1679,4125,2,2025-08-22,1,446,25,183,12,7628,1,0
1680,4125,1,2025-08-29,1,446,25,817,10,7629,1,0
1681,4125,1,2025-08-19,1,446,25,977,10,7630,1,0
1682,4135,2,2025-10-21,1,446,22,243,11,7647,1,0
1683,4137,1,2026-06-27,1,455,80,820,38,7651,1,0
1684,4137,2,2026-07-02,1,455,80,1079,39,7652,1,0
1685,4138,2,2026-02-26,1,451,56,1127,27,7654,1,0
1686,4142,2,2025-11-24,1,453,62,705,33,7659,1,0
1687,4142,2,2025-11-26,1,453,62,330,33,7660,1,0
1688,4143,1,2026-03-09,1,443,3,246,1,7662,1,0
1689,4143,2,2026-02-15,1,443,3,1102,1,7663,1,0
1690,4143,1,2026-03-26,1,443,3,152,1,7664,1,0
1691,4145,1,2026-06-09,1,454,73,481,36,7668,1,0
1692,4145,2,2026-06-17,1,454,73,991,34,7669,1,0
1693,4148,2,2025-03-15,1,449,39,1150,20,7673,1,0
1694,4160,1,2025-08-14,1,451,51,219,26,7691,1,0
1695,4165,2,2025-11-29,1,445,14,750,7,7706,1,0
1696,4165,2,2025-11-04,1,445,14,863,9,7707,1,0
1697,4166,2,2026-03-07,1,456,88,839,41,7708,1,0
1698,4166,2,2026-03-05,1,456,88,1111,41,7709,1,0
1699,4170,2,2026-01-19,1,457,95,421,44,7715,1,0
1700,4170,2,2026-02-14,1,457,95,405,44,7716,1,0
1701,4176,2,2025-06-13,1,457,98,1137,44,7728,1,0
1702,4178,2,2026-04-09,1,443,9,968,3,7732,1,0
1703,4192,2,2025-05-25,1,453,63,833,31,7754,1,0
1704,4192,1,2025-04-30,1,453,63,174,31,7755,1,0
1705,4192,1,2025-03-19,1,453,63,545,31,7756,1,0
1706,4198,2,2026-05-28,1,450,47,111,24,7765,1,0
1707,4198,2,2026-03-30,1,450,47,1182,24,7766,1,0
1708,4199,2,2026-06-20,1,443,3,799,3,7769,1,0
1709,4202,1,2025-12-01,1,448,36,310,16,7775,1,0
1710,4202,1,2025-11-08,1,448,36,3,16,7776,1,0
1711,4206,2,2026-04-18,1,455,83,931,38,7782,1,0
1712,4206,2,2026-06-11,1,455,83,1087,37,7783,1,0
1713,4206,1,2026-07-09,1,455,83,174,38,7785,1,0
1714,4208,2,2025-11-12,1,444,10,608,6,7788,1,0
1715,4209,2,2026-09-06,1,450,47,342,24,7789,1,0
1716,4212,1,2025-02-12,1,455,82,466,39,7793,1,0
1717,4212,1,2025-02-27,1,455,82,971,39,7794,1,0
1718,4213,2,2026-01-13,1,454,73,1028,36,7797,1,0
1719,4216,1,2026-06-07,1,455,85,186,37,7801,1,0
1720,4216,1,2026-05-19,1,455,85,1007,37,7802,1,0
1721,4221,1,2025-09-14,1,454,75,127,36,7809,1,0
1722,4222,2,2025-04-25,1,445,16,450,7,7812,1,0
1723,4223,1,2025-12-05,1,446,22,465,10,7813,1,0
1724,4224,1,2025-08-03,1,447,27,431,14,7814,1,0
1725,4224,2,2025-08-04,1,447,27,728,14,7816,1,0
1726,4226,1,2025-12-25,1,446,25,978,12,7818,1,0
1727,4227,2,2025-08-02,1,454,76,533,34,7821,1,0
1728,4229,1,2025-05-09,1,450,44,440,22,7823,1,0
1729,4231,1,2025-05-09,1,453,64,22,31,7826,1,0
1730,4235,1,2025-01-25,1,444,10,136,5,7832,1,0
1731,4243,2,2026-02-02,1,455,82,689,37,7847,1,0
1732,4243,1,2026-02-23,1,455,82,967,37,7848,1,0
1733,4252,2,2025-12-09,1,448,33,294,18,7865,1,0
1734,4252,2,2025-12-08,1,448,33,492,18,7866,1,0
1735,4252,2,2026-02-02,1,448,33,670,18,7867,1,0
1736,4252,1,2025-12-01,1,448,33,835,18,7868,1,0
1737,4264,2,2025-05-09,1,457,91,700,43,7887,1,0
1738,4266,1,2025-02-06,1,448,34,538,16,7891,1,0
1739,4268,2,2025-12-13,1,448,37,541,16,7894,1,0
1740,4272,2,2025-03-14,1,451,51,12,26,7900,1,0
1741,4274,1,2025-04-04,1,451,52,207,27,7902,1,0
1742,4276,2,2026-05-17,1,446,21,1158,11,7907,1,0
1743,4276,1,2026-03-27,1,446,21,1094,11,7908,1,0
1744,4278,1,2025-06-30,1,451,49,124,26,7910,1,0
1745,4278,1,2025-09-19,1,451,49,832,26,7911,1,0
1746,4280,1,2025-09-29,1,451,53,1145,25,7915,1,0
1747,4288,1,2025-10-07,1,444,11,1180,4,7932,1,0
1748,4288,1,2025-08-21,1,444,11,833,4,7933,1,0
1749,4289,2,2025-10-09,1,448,34,530,16,7934,1,0
1750,4290,2,2025-08-17,1,449,39,368,21,7935,1,0
1751,4291,2,2025-12-28,1,454,72,75,36,7936,1,0
1752,4301,1,2026-08-06,1,449,38,426,20,7956,1,0
1753,4305,1,2025-02-26,1,444,12,1176,6,7966,1,0
1754,4309,1,2025-09-25,1,453,66,183,31,7975,1,0
1755,4309,2,2025-12-20,1,453,66,310,31,7976,1,0
1756,4309,1,2025-10-24,1,453,66,346,31,7978,1,0
1757,4309,1,2025-12-20,1,453,66,309,31,7979,1,0
1758,4311,2,2025-12-04,1,444,13,816,5,7981,1,0
1759,4311,1,2025-12-12,1,444,13,381,5,7982,1,0
1760,4312,1,2025-11-07,1,450,45,1040,23,7983,1,0
1761,4313,1,2025-11-16,1,447,31,675,13,7987,1,0
1762,4313,2,2025-12-05,1,447,31,526,15,7988,1,0
1763,4314,2,2025-06-20,1,448,35,166,16,7991,1,0
1764,4314,1,2025-07-05,1,448,35,17,16,7992,1,0
1765,4314,1,2025-05-30,1,448,35,413,18,7993,1,0
1766,4315,2,2025-07-09,1,455,83,344,39,7994,1,0
1767,4321,2,2025-06-13,1,457,95,302,45,8001,1,0
1768,4321,2,2025-08-23,1,457,95,821,45,8002,1,0
1769,4325,2,2025-08-18,1,450,44,551,23,8013,1,0
1770,4325,2,2025-09-01,1,450,44,284,22,8014,1,0
1771,4327,2,2025-06-08,1,446,19,250,10,8017,1,0
