CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
2942,NDPS,20,1,1
2943,NDPS,20,1,1
2944,IPC,302,1,1
2945,IPC,354,1,1
2946,KE,32,1,1
2947,IPC,384,1,1
2948,ARMS,25,1,1
2949,IPC,498A,1,1
2950,KP,87,1,1
2951,IPC,323,1,1
2952,IPC,363,1,1
2952,IPC,365,2,2
2953,IPC,420,1,1
2954,IPC,302,1,1
2955,IPC,323,1,1
2956,KE,32,1,1
2957,IPC,307,1,1
2958,IPC,379,1,1
2958,IPC,381,2,2
2959,NDPS,20,1,1
2960,IPC,302,1,1
2961,IPC,468,1,1
2962,IPC,406,1,1
2963,IPC,468,1,1
2964,IPC,302,1,1
2965,IPC,323,1,1
2966,IPC,489A,1,1
2967,NDPS,20,1,1
2968,IPC,323,1,1
2969,IPC,392,1,1
2970,IPC,307,1,1
2971,KP,87,1,1
2972,IPC,354,1,1
2973,IPC,447,1,1
2974,IPC,366,1,1
2975,IPC,363,1,1
2975,IPC,365,2,2
2976,IPC,304B,1,1
2977,IPC,363,1,1
2977,IPC,365,2,2
2978,ARMS,25,1,1
2979,IPC,384,1,1
2980,IPC,420,1,1
2981,IPC,307,1,1
2982,IPC,325,1,1
2983,IPC,457,1,1
2983,IPC,380,2,2
2984,IPC,447,1,1
2985,IPC,489A,1,1
2986,IPC,384,1,1
2987,IPC,489A,1,1
2988,IPC,323,1,1
2989,KP,87,1,1
2990,IPC,447,1,1
2991,IPC,392,1,1
2992,IPC,406,1,1
2993,IPC,392,1,1
2994,IPC,307,1,1
2995,IPC,489A,1,1
2996,IPC,498A,1,1
2997,IPC,384,1,1
2998,NDPS,20,1,1
2999,IPC,354,1,1
3000,IPC,489A,1,1
3001,KP,87,1,1
3002,IPC,420,1,1
3003,KE,32,1,1
3004,IPC,406,1,1
3005,IPC,447,1,1
3006,IPC,406,1,1
3007,IPC,304B,1,1
3008,IPC,366,1,1
3009,IPC,392,1,1
3010,IPC,420,1,1
3011,IPC,302,1,1
3012,IPC,366,1,1
3013,IPC,379,1,1
3013,IPC,381,2,2
3014,IPC,468,1,1
3015,IPC,489A,1,1
3016,KE,32,1,1
3017,IPC,447,1,1
3018,IPC,379,1,1
3018,IPC,381,2,2
3019,IPC,384,1,1
3020,IPC,304B,1,1
3021,KE,32,1,1
3022,IPC,354,1,1
3023,IPC,354,1,1
3024,IPC,384,1,1
3025,KE,32,1,1
3026,KE,32,1,1
3027,IPC,447,1,1
3028,IPC,307,1,1
3029,IPC,384,1,1
3030,IPC,304,1,1
3031,NDPS,20,1,1
3032,IPC,420,1,1
3033,IPC,489A,1,1
3034,KP,87,1,1
3035,IPC,468,1,1
3036,IPC,395,1,1
3037,IPC,420,1,1
3038,IPC,395,1,1
3039,IPC,395,1,1
3040,NDPS,20,1,1
3041,IPC,379,1,1
3042,IPC,395,1,1
3043,ARMS,25,1,1
3044,IPC,447,1,1
3045,IPC,363,1,1
3045,IPC,365,2,2
3046,IPC,457,1,1
3046,IPC,380,2,2
3047,IPC,304B,1,1
3048,NDPS,20,1,1
3049,IPC,468,1,1
3050,IPC,489A,1,1
3051,IPC,406,1,1
3052,IPC,420,1,1
3053,IPC,392,1,1
3054,IPC,363,1,1
3054,IPC,365,2,2
3055,IPC,323,1,1
3056,IPC,468,1,1
3057,IPC,447,1,1
3058,KE,32,1,1
3059,IPC,498A,1,1
3060,IPC,302,1,1
3061,IPC,379,1,1
3062,IPC,379,1,1
3062,IPC,381,2,2
3063,IPC,384,1,1
3064,ARMS,25,1,1
3065,IPC,498A,1,1
3066,IPC,384,1,1
3067,KP,87,1,1
3068,IPC,420,1,1
3069,IPC,307,1,1
3070,IPC,307,1,1
3071,IPC,468,1,1
3072,IPC,363,1,1
3072,IPC,365,2,2
3073,IPC,354,1,1
3074,KE,32,1,1
3075,IPC,302,1,1
3076,NDPS,20,1,1
3077,IPC,325,1,1
3078,IPC,406,1,1
3079,KE,32,1,1
3080,KP,87,1,1
3081,IPC,379,1,1
3081,IPC,381,2,2
3082,IPC,363,1,1
3082,IPC,365,2,2
3083,IPC,304,1,1
3084,IPC,384,1,1
3085,IPC,489A,1,1
3086,IPC,379,1,1
3086,IPC,381,2,2
3087,IPC,304,1,1
3088,IPC,406,1,1
3089,ARMS,25,1,1
3090,KP,87,1,1
3091,IPC,498A,1,1
3092,IPC,384,1,1
3093,IPC,468,1,1
3094,IPC,447,1,1
3095,IPC,468,1,1
3096,IPC,304,1,1
3097,IPC,498A,1,1
3098,IPC,304,1,1
3099,IPC,304B,1,1
3100,IPC,307,1,1
3101,IPC,447,1,1
3102,NDPS,20,1,1
3103,IPC,384,1,1
3104,NDPS,20,1,1
3105,IPC,304,1,1
3106,IPC,406,1,1
3107,IPC,392,1,1
3108,IPC,384,1,1
3109,KE,32,1,1
3110,IPC,304B,1,1
3111,IPC,304B,1,1
3112,IPC,323,1,1
3113,IPC,384,1,1
3114,IPC,498A,1,1
3115,IPC,406,1,1
3116,IPC,307,1,1
3117,IPC,354,1,1
3118,KP,87,1,1
3119,IPC,498A,1,1
3120,IPC,325,1,1
3121,IPC,406,1,1
3122,IPC,392,1,1
3123,IPC,304B,1,1
3124,IPC,363,1,1
3124,IPC,365,2,2
3125,KP,87,1,1
3126,IPC,447,1,1
3127,IPC,406,1,1
3128,IPC,420,1,1
3129,IPC,395,1,1
3130,IPC,498A,1,1
3131,IPC,489A,1,1
3132,IPC,304,1,1
3133,IPC,457,1,1
3133,IPC,380,2,2
3134,IPC,325,1,1
3135,IPC,384,1,1
3136,IPC,406,1,1
3137,IPC,489A,1,1
3138,IPC,384,1,1
3139,IPC,363,1,1
3139,IPC,365,2,2
3140,IPC,363,1,1
3140,IPC,365,2,2
3141,IPC,302,1,1
3142,KP,87,1,1
3143,NDPS,20,1,1
3144,IPC,457,1,1
3144,IPC,380,2,2
3145,IPC,406,1,1
3146,IPC,379,1,1
3146,IPC,381,2,2
3147,ARMS,25,1,1
3148,IPC,354,1,1
3149,IPC,379,1,1
3149,IPC,381,2,2
3150,IPC,498A,1,1
3151,IPC,304,1,1
3152,IPC,304,1,1
3153,KP,87,1,1
3154,NDPS,20,1,1
3155,IPC,406,1,1
3156,NDPS,20,1,1
3157,IPC,420,1,1
3158,NDPS,20,1,1
3159,IPC,498A,1,1
3160,IPC,379,1,1
3161,IPC,379,1,1
3161,IPC,381,2,2
3162,IPC,366,1,1
3163,ARMS,25,1,1
3164,IPC,307,1,1
3165,ARMS,25,1,1
3166,IPC,304B,1,1
3167,IPC,304,1,1
3168,IPC,302,1,1
3169,IPC,468,1,1
3170,KP,87,1,1
3171,KE,32,1,1
3172,IPC,447,1,1
3173,NDPS,20,1,1
3174,KE,32,1,1
3175,IPC,354,1,1
3176,IPC,392,1,1
3177,ARMS,25,1,1
3178,IPC,384,1,1
3179,IPC,363,1,1
3179,IPC,365,2,2
3180,IPC,489A,1,1
3181,IPC,420,1,1
3182,KE,32,1,1
3183,IPC,395,1,1
3184,IPC,363,1,1
3184,IPC,365,2,2
3185,IPC,363,1,1
3185,IPC,365,2,2
3186,IPC,363,1,1
3186,IPC,365,2,2
3187,KE,32,1,1
3188,IPC,406,1,1
3189,NDPS,20,1,1
3190,IPC,468,1,1
3191,IPC,384,1,1
3192,ARMS,25,1,1
3193,IPC,307,1,1
3194,IPC,447,1,1
3195,IPC,406,1,1
3196,IPC,379,1,1
3197,IPC,379,1,1
3197,IPC,381,2,2
3198,IPC,304B,1,1
3199,IPC,420,1,1
3200,IPC,457,1,1
3200,IPC,380,2,2
3201,IPC,457,1,1
3201,IPC,380,2,2
3202,NDPS,20,1,1
3203,IPC,304,1,1
3204,NDPS,20,1,1
3205,IPC,307,1,1
3206,IPC,304B,1,1
3207,NDPS,20,1,1
3208,IPC,323,1,1
3209,IPC,307,1,1
3210,NDPS,20,1,1
3211,IPC,379,1,1
3211,IPC,381,2,2
3212,IPC,379,1,1
3212,IPC,381,2,2
3213,IPC,363,1,1
3213,IPC,365,2,2
3214,IPC,489A,1,1
3215,IPC,468,1,1
3216,IPC,379,1,1
3217,ARMS,25,1,1
3218,IPC,392,1,1
3219,IPC,395,1,1
3220,IPC,304,1,1
3221,KP,87,1,1
3222,IPC,379,1,1
3223,IPC,457,1,1
3223,IPC,380,2,2
3224,KP,87,1,1
3225,IPC,384,1,1
3226,KP,87,1,1
3227,IPC,323,1,1
3228,IPC,379,1,1
3228,IPC,381,2,2
3229,ARMS,25,1,1
3230,KP,87,1,1
3231,IPC,468,1,1
3232,IPC,498A,1,1
3233,IPC,489A,1,1
3234,IPC,468,1,1
3235,IPC,302,1,1
3236,ARMS,25,1,1
3237,IPC,354,1,1
3238,IPC,323,1,1
3239,IPC,354,1,1
3240,NDPS,20,1,1
3241,IPC,392,1,1
3242,IPC,406,1,1
3243,KP,87,1,1
3244,IPC,392,1,1
3245,KE,32,1,1
3246,IPC,392,1,1
3247,IPC,406,1,1
3248,IPC,354,1,1
3249,IPC,379,1,1
3250,NDPS,20,1,1
3251,IPC,302,1,1
3252,IPC,498A,1,1
3253,KE,32,1,1
3254,IPC,323,1,1
3255,IPC,420,1,1
3256,IPC,304B,1,1
3257,KE,32,1,1
3258,IPC,304B,1,1
3259,IPC,304B,1,1
3260,IPC,325,1,1
3261,IPC,304B,1,1
3262,IPC,325,1,1
3263,IPC,498A,1,1
3264,IPC,489A,1,1
3265,ARMS,25,1,1
3266,IPC,395,1,1
3267,IPC,304B,1,1
3268,IPC,304,1,1
3269,NDPS,20,1,1
3270,IPC,354,1,1
3271,IPC,304B,1,1
3272,KP,87,1,1
3273,IPC,457,1,1
3273,IPC,380,2,2
3274,IPC,392,1,1
3275,IPC,447,1,1
3276,IPC,304B,1,1
3277,IPC,447,1,1
3278,IPC,420,1,1
3279,IPC,304B,1,1
3280,KP,87,1,1
3281,KP,87,1,1
3282,IPC,304,1,1
3283,IPC,379,1,1
3283,IPC,381,2,2
3284,IPC,304B,1,1
3285,IPC,457,1,1
3285,IPC,380,2,2
3286,IPC,406,1,1
3287,IPC,304,1,1
3288,IPC,395,1,1
3289,IPC,307,1,1
3290,IPC,363,1,1
3290,IPC,365,2,2
3291,IPC,498A,1,1
3292,IPC,384,1,1
3293,NDPS,20,1,1
3294,NDPS,20,1,1
3295,IPC,468,1,1
3296,IPC,304B,1,1
3297,IPC,366,1,1
3298,IPC,302,1,1
3299,KE,32,1,1
3300,IPC,366,1,1
3301,IPC,406,1,1
3302,IPC,498A,1,1
3303,KE,32,1,1
3304,IPC,447,1,1
3305,KP,87,1,1
3306,IPC,468,1,1
3307,IPC,392,1,1
3308,IPC,354,1,1
3309,IPC,302,1,1
3310,IPC,302,1,1
3311,KE,32,1,1
3312,IPC,304B,1,1
3313,IPC,468,1,1
3314,IPC,379,1,1
3314,IPC,381,2,2
3315,IPC,468,1,1
3316,IPC,457,1,1
3316,IPC,380,2,2
3317,IPC,304,1,1
3318,NDPS,20,1,1
3319,IPC,307,1,1
3320,IPC,354,1,1
3321,IPC,302,1,1
3322,IPC,379,1,1
3323,IPC,457,1,1
3323,IPC,380,2,2
3324,IPC,392,1,1
3325,IPC,354,1,1
3326,NDPS,20,1,1
3327,IPC,307,1,1
3328,IPC,304,1,1
3329,KP,87,1,1
3330,IPC,379,1,1
3330,IPC,381,2,2
3331,IPC,323,1,1
3332,IPC,379,1,1
3333,IPC,395,1,1
3334,NDPS,20,1,1
3335,IPC,304B,1,1
3336,IPC,392,1,1
3337,IPC,420,1,1
3338,IPC,366,1,1
3339,IPC,468,1,1
3340,IPC,323,1,1
3341,IPC,489A,1,1
3342,IPC,489A,1,1
3343,IPC,363,1,1
3343,IPC,365,2,2
3344,IPC,457,1,1
3344,IPC,380,2,2
3345,IPC,379,1,1
3345,IPC,381,2,2
3346,IPC,379,1,1
3347,IPC,379,1,1
3347,IPC,381,2,2
3348,IPC,468,1,1
3349,IPC,354,1,1
3350,IPC,304B,1,1
3351,IPC,363,1,1
3351,IPC,365,2,2
3352,IPC,379,1,1
3352,IPC,381,2,2
3353,IPC,304,1,1
3354,IPC,323,1,1
3355,IPC,363,1,1
3355,IPC,365,2,2
3356,IPC,354,1,1
3357,IPC,447,1,1
3358,IPC,457,1,1
3358,IPC,380,2,2
3359,IPC,379,1,1
3360,IPC,354,1,1
3361,IPC,354,1,1
3362,IPC,304B,1,1
3363,IPC,395,1,1
3364,IPC,325,1,1
3365,IPC,468,1,1
3366,IPC,304,1,1
3367,IPC,302,1,1
3368,IPC,323,1,1
3369,IPC,498A,1,1
3370,IPC,363,1,1
3370,IPC,365,2,2
3371,IPC,420,1,1
3372,IPC,379,1,1
3373,IPC,325,1,1
3374,IPC,468,1,1
3375,IPC,420,1,1
3376,IPC,363,1,1
3376,IPC,365,2,2
3377,IPC,323,1,1
3378,IPC,392,1,1
3379,NDPS,20,1,1
3380,IPC,420,1,1
3381,IPC,366,1,1
3382,KP,87,1,1
3383,IPC,366,1,1
3384,NDPS,20,1,1
3385,KE,32,1,1
3386,NDPS,20,1,1
3387,IPC,447,1,1
3388,IPC,379,1,1
3388,IPC,381,2,2
3389,IPC,395,1,1
3390,IPC,420,1,1
3391,IPC,323,1,1
3392,IPC,420,1,1
3393,NDPS,20,1,1
3394,IPC,325,1,1
3395,IPC,379,1,1
3396,IPC,304,1,1
3397,IPC,457,1,1
3397,IPC,380,2,2
3398,IPC,384,1,1
3399,IPC,447,1,1
3400,IPC,420,1,1
3401,IPC,379,1,1
3401,IPC,381,2,2
3402,IPC,457,1,1
3402,IPC,380,2,2
3403,IPC,420,1,1
3404,IPC,468,1,1
3405,IPC,323,1,1
3406,IPC,420,1,1
3407,IPC,392,1,1
3408,KP,87,1,1
3409,IPC,395,1,1
3410,IPC,354,1,1
3411,IPC,302,1,1
3412,IPC,363,1,1
3412,IPC,365,2,2
3413,IPC,304,1,1
3414,IPC,323,1,1
3415,IPC,379,1,1
3416,IPC,366,1,1
3417,IPC,392,1,1
3418,IPC,354,1,1
3419,IPC,384,1,1
3420,IPC,468,1,1
3421,KP,87,1,1
3422,KE,32,1,1
3423,IPC,307,1,1
3424,IPC,420,1,1
3425,IPC,447,1,1
3426,IPC,498A,1,1
3427,IPC,325,1,1
3428,IPC,420,1,1
3429,IPC,395,1,1
3430,IPC,498A,1,1
3431,IPC,325,1,1
3432,IPC,304B,1,1
3433,IPC,392,1,1
3434,IPC,304,1,1
3435,IPC,489A,1,1
3436,IPC,392,1,1
3437,IPC,379,1,1
3438,IPC,420,1,1
3439,IPC,304,1,1
3440,IPC,307,1,1
3441,IPC,302,1,1
3442,IPC,307,1,1
3443,IPC,323,1,1
3444,IPC,384,1,1
3445,IPC,447,1,1
3446,IPC,498A,1,1
3447,IPC,420,1,1
3448,IPC,302,1,1
3449,IPC,325,1,1
3450,NDPS,20,1,1
3451,IPC,363,1,1
3451,IPC,365,2,2
3452,IPC,323,1,1
3453,IPC,323,1,1
3454,IPC,384,1,1
3455,IPC,447,1,1
3456,KP,87,1,1
3457,IPC,379,1,1
3457,IPC,381,2,2
3458,IPC,302,1,1
3459,IPC,302,1,1
3460,IPC,468,1,1
3461,IPC,498A,1,1
3462,IPC,302,1,1
3463,IPC,363,1,1
3463,IPC,365,2,2
3464,IPC,304,1,1
3465,IPC,384,1,1
3466,IPC,307,1,1
3467,NDPS,20,1,1
3468,IPC,498A,1,1
3469,ARMS,25,1,1
3470,IPC,498A,1,1
3471,IPC,366,1,1
3472,IPC,304,1,1
3473,IPC,384,1,1
3474,IPC,307,1,1
3475,IPC,395,1,1
3476,IPC,420,1,1
3477,IPC,366,1,1
3478,IPC,304,1,1
3479,IPC,498A,1,1
3480,KP,87,1,1
3481,ARMS,25,1,1
3482,IPC,468,1,1
3483,IPC,406,1,1
3484,ARMS,25,1,1
3485,IPC,304,1,1
3486,IPC,420,1,1
3487,IPC,304,1,1
3488,IPC,366,1,1
3489,IPC,468,1,1
3490,KP,87,1,1
3491,IPC,498A,1,1
3492,KP,87,1,1
3493,IPC,379,1,1
3494,IPC,447,1,1
3495,IPC,307,1,1
3496,IPC,406,1,1
3497,IPC,395,1,1
3498,IPC,307,1,1
3499,IPC,384,1,1
3500,NDPS,20,1,1
3501,IPC,468,1,1
3502,IPC,304,1,1
3503,IPC,489A,1,1
3504,IPC,323,1,1
3505,KE,32,1,1
3506,KE,32,1,1
3507,IPC,384,1,1
3508,IPC,379,1,1
3508,IPC,381,2,2
3509,IPC,307,1,1
3510,IPC,406,1,1
3511,IPC,302,1,1
3512,KP,87,1,1
3513,IPC,392,1,1
3514,IPC,447,1,1
3515,IPC,379,1,1
3515,IPC,381,2,2
3516,IPC,307,1,1
3517,IPC,406,1,1
3518,IPC,304B,1,1
3519,IPC,447,1,1
3520,IPC,420,1,1
3521,IPC,384,1,1
3522,IPC,304B,1,1
3523,IPC,420,1,1
3524,IPC,392,1,1
3525,IPC,325,1,1
3526,IPC,498A,1,1
3527,NDPS,20,1,1
3528,IPC,395,1,1
3529,IPC,498A,1,1
3530,IPC,307,1,1
3531,IPC,366,1,1
3532,IPC,325,1,1
3533,IPC,363,1,1
3533,IPC,365,2,2
3534,IPC,307,1,1
3535,IPC,457,1,1
3535,IPC,380,2,2
3536,IPC,447,1,1
3537,IPC,392,1,1
3538,IPC,498A,1,1
3539,IPC,489A,1,1
3540,IPC,379,1,1
3540,IPC,381,2,2
3541,IPC,420,1,1
3542,IPC,304,1,1
3543,IPC,489A,1,1
3544,IPC,468,1,1
3545,IPC,304,1,1
3546,IPC,379,1,1
3546,IPC,381,2,2
3547,IPC,498A,1,1
3548,ARMS,25,1,1
3549,IPC,366,1,1
3550,IPC,392,1,1
3551,IPC,363,1,1
3551,IPC,365,2,2
3552,ARMS,25,1,1
3553,IPC,406,1,1
3554,IPC,379,1,1
3554,IPC,381,2,2
3555,IPC,489A,1,1
3556,IPC,366,1,1
3557,IPC,392,1,1
3558,IPC,406,1,1
3559,IPC,354,1,1
3560,IPC,366,1,1
3561,IPC,420,1,1
3562,IPC,392,1,1
3563,IPC,302,1,1
3564,IPC,379,1,1
3564,IPC,381,2,2
3565,IPC,395,1,1
3566,IPC,354,1,1
3567,IPC,406,1,1
3568,IPC,392,1,1
3569,IPC,468,1,1
3570,IPC,384,1,1
3571,NDPS,20,1,1
3572,IPC,392,1,1
3573,IPC,406,1,1
3574,NDPS,20,1,1
3575,IPC,420,1,1
3576,IPC,489A,1,1
3577,ARMS,25,1,1
3578,IPC,323,1,1
3579,IPC,302,1,1
3580,IPC,304,1,1
3581,IPC,379,1,1
3581,IPC,381,2,2
3582,IPC,325,1,1
3583,NDPS,20,1,1
3584,IPC,395,1,1
3585,IPC,325,1,1
3586,IPC,420,1,1
3587,ARMS,25,1,1
3588,IPC,489A,1,1
3589,ARMS,25,1,1
3590,IPC,406,1,1
3591,IPC,384,1,1
3592,IPC,420,1,1
3593,IPC,304,1,1
3594,IPC,489A,1,1
3595,IPC,323,1,1
3596,IPC,447,1,1
3597,KP,87,1,1
3598,IPC,325,1,1
3599,NDPS,20,1,1
3600,IPC,392,1,1
3601,IPC,323,1,1
3602,IPC,379,1,1
3603,IPC,392,1,1
3604,IPC,420,1,1
3605,IPC,366,1,1
3606,IPC,354,1,1
3607,IPC,366,1,1
3608,ARMS,25,1,1
3609,IPC,406,1,1
3610,IPC,379,1,1
3610,IPC,381,2,2
3611,NDPS,20,1,1
3612,IPC,354,1,1
3613,IPC,395,1,1
3614,IPC,304,1,1
3615,IPC,447,1,1
3616,IPC,447,1,1
3617,IPC,304,1,1
3618,IPC,304,1,1
3619,IPC,468,1,1
3620,IPC,354,1,1
3621,IPC,379,1,1
3621,IPC,381,2,2
3622,IPC,304B,1,1
3623,IPC,307,1,1
3624,IPC,307,1,1
3625,NDPS,20,1,1
3626,ARMS,25,1,1
3627,IPC,304B,1,1
3628,IPC,363,1,1
3628,IPC,365,2,2
3629,ARMS,25,1,1
3630,IPC,392,1,1
3631,IPC,379,1,1
3631,IPC,381,2,2
3632,IPC,457,1,1
3632,IPC,380,2,2
3633,IPC,420,1,1
3634,IPC,392,1,1
3635,IPC,304B,1,1
3636,IPC,498A,1,1
3637,IPC,384,1,1
3638,IPC,379,1,1
3639,KE,32,1,1
3640,IPC,457,1,1
3640,IPC,380,2,2
3641,IPC,354,1,1
3642,IPC,498A,1,1
3643,KP,87,1,1
3644,NDPS,20,1,1
3645,IPC,304B,1,1
3646,IPC,384,1,1
3647,IPC,468,1,1
3648,IPC,323,1,1
3649,IPC,406,1,1
3650,IPC,366,1,1
3651,IPC,457,1,1
3651,IPC,380,2,2
3652,IPC,354,1,1
3653,IPC,468,1,1
3654,IPC,363,1,1
3654,IPC,365,2,2
3655,IPC,363,1,1
3655,IPC,365,2,2
3656,IPC,325,1,1
3657,IPC,384,1,1
3658,IPC,406,1,1
3659,IPC,489A,1,1
3660,IPC,384,1,1
3661,IPC,302,1,1
3662,IPC,302,1,1
3663,NDPS,20,1,1
3664,IPC,468,1,1
3665,NDPS,20,1,1
3666,IPC,304B,1,1
3667,IPC,379,1,1
3668,IPC,366,1,1
3669,IPC,302,1,1
3670,IPC,354,1,1
3671,IPC,354,1,1
3672,IPC,304B,1,1
3673,IPC,447,1,1
3674,IPC,447,1,1
3675,IPC,392,1,1
3676,IPC,498A,1,1
3677,IPC,384,1,1
3678,IPC,354,1,1
3679,IPC,447,1,1
3680,IPC,379,1,1
3680,IPC,381,2,2
3681,NDPS,20,1,1
3682,IPC,325,1,1
3683,IPC,420,1,1
3684,IPC,307,1,1
3685,KP,87,1,1
3686,IPC,304,1,1
3687,NDPS,20,1,1
3688,IPC,447,1,1
3689,IPC,420,1,1
3690,IPC,379,1,1
3691,KP,87,1,1
3692,IPC,379,1,1
3692,IPC,381,2,2
3693,IPC,366,1,1
3694,IPC,354,1,1
3695,IPC,366,1,1
3696,IPC,354,1,1
3697,IPC,392,1,1
3698,IPC,354,1,1
3699,IPC,354,1,1
3700,IPC,498A,1,1
3701,IPC,304B,1,1
3702,IPC,379,1,1
3703,IPC,447,1,1
3704,KP,87,1,1
3705,IPC,420,1,1
3706,IPC,498A,1,1
3707,IPC,420,1,1
3708,ARMS,25,1,1
3709,IPC,498A,1,1
3710,IPC,384,1,1
3711,IPC,325,1,1
3712,IPC,366,1,1
3713,IPC,363,1,1
3713,IPC,365,2,2
3714,IPC,323,1,1
3715,IPC,379,1,1
3715,IPC,381,2,2
3716,IPC,489A,1,1
3717,IPC,395,1,1
3718,IPC,457,1,1
3718,IPC,380,2,2
3719,IPC,304,1,1
3720,IPC,307,1,1
3721,IPC,325,1,1
3722,NDPS,20,1,1
3723,NDPS,20,1,1
3724,IPC,304B,1,1
3725,IPC,323,1,1
3726,IPC,447,1,1
3727,KE,32,1,1
3728,IPC,304,1,1
3729,IPC,420,1,1
3730,IPC,447,1,1
3731,IPC,302,1,1
3732,IPC,468,1,1
3733,IPC,323,1,1
3734,IPC,392,1,1
3735,IPC,384,1,1
3736,IPC,392,1,1
3737,IPC,307,1,1
3738,IPC,304,1,1
3739,IPC,325,1,1
3740,NDPS,20,1,1
3741,IPC,304B,1,1
3742,IPC,379,1,1
3742,IPC,381,2,2
3743,IPC,325,1,1
3744,IPC,379,1,1
3744,IPC,381,2,2
3745,IPC,457,1,1
3745,IPC,380,2,2
3746,IPC,384,1,1
3747,IPC,468,1,1
3748,IPC,392,1,1
3749,IPC,406,1,1
3750,IPC,395,1,1
3751,IPC,304,1,1
3752,IPC,325,1,1
3753,IPC,304B,1,1
3754,IPC,325,1,1
3755,IPC,325,1,1
3756,IPC,498A,1,1
3757,IPC,366,1,1
3758,IPC,420,1,1
3759,IPC,307,1,1
3760,KP,87,1,1
3761,IPC,354,1,1
3762,IPC,366,1,1
3763,IPC,498A,1,1
3764,IPC,363,1,1
3764,IPC,365,2,2
3765,IPC,304B,1,1
3766,IPC,302,1,1
3767,IPC,363,1,1
3767,IPC,365,2,2
3768,IPC,379,1,1
3768,IPC,381,2,2
3769,IPC,379,1,1
3770,KP,87,1,1
3771,IPC,498A,1,1
3772,IPC,384,1,1
3773,NDPS,20,1,1
3774,IPC,366,1,1
3775,IPC,392,1,1
3776,IPC,498A,1,1
3777,IPC,447,1,1
3778,IPC,323,1,1
3779,IPC,325,1,1
3780,IPC,447,1,1
3781,IPC,323,1,1
3782,IPC,489A,1,1
3783,IPC,307,1,1
3784,IPC,406,1,1
3785,IPC,366,1,1
3786,IPC,406,1,1
3787,IPC,498A,1,1
3788,IPC,325,1,1
3789,NDPS,20,1,1
3790,IPC,323,1,1
3791,IPC,363,1,1
3791,IPC,365,2,2
3792,IPC,447,1,1
3793,IPC,447,1,1
3794,IPC,489A,1,1
3795,IPC,354,1,1
3796,IPC,325,1,1
3797,IPC,379,1,1
3797,IPC,381,2,2
3798,IPC,395,1,1
3799,IPC,498A,1,1
3800,IPC,392,1,1
3801,KE,32,1,1
3802,NDPS,20,1,1
3803,IPC,379,1,1
3803,IPC,381,2,2
3804,IPC,354,1,1
3805,IPC,325,1,1
3806,IPC,307,1,1
3807,IPC,323,1,1
3808,IPC,379,1,1
3809,IPC,379,1,1
3809,IPC,381,2,2
3810,IPC,489A,1,1
3811,IPC,420,1,1
3812,IPC,354,1,1
3813,IPC,447,1,1
3814,IPC,366,1,1
3815,IPC,302,1,1
3816,IPC,384,1,1
3817,IPC,498A,1,1
3818,IPC,304B,1,1
3819,IPC,325,1,1
3820,IPC,498A,1,1
3821,IPC,379,1,1
3821,IPC,381,2,2
3822,NDPS,20,1,1
3823,IPC,379,1,1
3824,IPC,307,1,1
3825,IPC,354,1,1
3826,IPC,325,1,1
3827,IPC,498A,1,1
3828,NDPS,20,1,1
3829,IPC,307,1,1
3830,IPC,363,1,1
3830,IPC,365,2,2
3831,IPC,498A,1,1
3832,IPC,498A,1,1
3833,IPC,468,1,1
3834,IPC,406,1,1
3835,IPC,395,1,1
3836,IPC,447,1,1
3837,IPC,406,1,1
3838,ARMS,25,1,1
3839,IPC,379,1,1
3839,IPC,381,2,2
3840,IPC,406,1,1
3841,IPC,392,1,1
3842,KP,87,1,1
3843,IPC,307,1,1
3844,IPC,406,1,1
3845,IPC,498A,1,1
3846,NDPS,20,1,1
3847,ARMS,25,1,1
3848,IPC,406,1,1
3849,IPC,366,1,1
3850,IPC,384,1,1
3851,IPC,384,1,1
3852,IPC,406,1,1
3853,IPC,304,1,1
3854,ARMS,25,1,1
3855,ARMS,25,1,1
3856,IPC,354,1,1
3857,IPC,489A,1,1
3858,IPC,302,1,1
3859,IPC,447,1,1
3860,KE,32,1,1
3861,IPC,323,1,1
3862,IPC,304B,1,1
3863,IPC,392,1,1
3864,IPC,379,1,1
3864,IPC,381,2,2
3865,IPC,379,1,1
3865,IPC,381,2,2
3866,IPC,498A,1,1
3867,NDPS,20,1,1
3868,IPC,366,1,1
3869,IPC,366,1,1
3870,KE,32,1,1
3871,IPC,304,1,1
3872,ARMS,25,1,1
3873,KE,32,1,1
3874,IPC,384,1,1
3875,IPC,384,1,1
3876,IPC,304,1,1
3877,IPC,304B,1,1
3878,IPC,420,1,1
3879,IPC,307,1,1
3880,IPC,447,1,1
3881,IPC,447,1,1
3882,KE,32,1,1
3883,IPC,325,1,1
3884,IPC,354,1,1
3885,IPC,420,1,1
3886,KE,32,1,1
3887,KP,87,1,1
3888,IPC,489A,1,1
3889,ARMS,25,1,1
3890,IPC,468,1,1
3891,IPC,304B,1,1
3892,IPC,354,1,1
3893,IPC,395,1,1
3894,NDPS,20,1,1
3895,KP,87,1,1
3896,ARMS,25,1,1
3897,ARMS,25,1,1
3898,IPC,406,1,1
3899,IPC,447,1,1
3900,IPC,457,1,1
3900,IPC,380,2,2
3901,KE,32,1,1
3902,IPC,366,1,1
3903,IPC,323,1,1
